gene	NA	NA	C2.4.3.FC	NA
BNIP3	NA	NA	1.33221504	NA
BNIP3L	NA	NA	0.0688685690000002	NA
BOLA3	NA	NA	0.0381717899999998	NA
BRP44	NA	NA	0.0989358940000002	NA
BRP44L	NA	NA	-0.294193717000001	NA
CARS2	NA	NA	-0.0444110090000009	NA
CASP3	NA	NA	0.209672380000001	NA
CASP7	NA	NA	0.067844773	NA
CASP9	NA	NA	0.162193875	NA
CCDC109B	NA	NA	-0.468918348000001	NA
CCDC56	NA	NA	-0.45851251	NA
CCDC90A	NA	NA	-0.114134731	NA
CD36	NA	NA	0.0264507190000005	NA
CDK5RAP1	NA	NA	-0.104399312	NA
CDKAL1	NA	NA	-0.0750848409999998	NA
CDS1	NA	NA	-0.111392961	NA
CHCHD4	NA	NA	0.345935970000001	NA
CHCHD8	NA	NA	0.0543732260000009	NA
CIAO1	NA	NA	0.127074754000001	NA
CIAPIN1	NA	NA	0.0847778619999993	NA
CLPP	NA	NA	-0.0639189650000009	NA
CLPX	NA	NA	0.0812239940000001	NA
CMPK2	NA	NA	0.0378265610000001	NA
COX10	NA	NA	0.0390289040000003	NA
COX11	NA	NA	0.0793056410000004	NA
COX15	NA	NA	0.114937805	NA
COX17	NA	NA	0.1954201	NA
COX18	NA	NA	-0.188099382	NA
COX19	NA	NA	-0.00306508199999911	NA
COX4I1	NA	NA	0.0411826199999989	NA
COX4I2	NA	NA	0.114486015	NA
COX5A	NA	NA	0	NA
COX5B	NA	NA	0.18951133	NA
COX6A1	NA	NA	0.318529570000001	NA
COX6A2	NA	NA	-0.0120702799999997	NA
COX6B1	NA	NA	0.34650225	NA
COX6B2	NA	NA	0.0721087979999995	NA
COX6C	NA	NA	0.09794679	NA
COX7A1	NA	NA	0.282559941000001	NA
COX7A2	NA	NA	0.18971056	NA
COX7B	NA	NA	0.38982751	NA
COX7B2	NA	NA	-0.0741789320000006	NA
COX7C	NA	NA	-0.0348719800000001	NA
COX8A	NA	NA	0.183654450000001	NA
CPOX	NA	NA	0.143220854999999	NA
CPS1	NA	NA	0.120485321	NA
CPT1A	NA	NA	0.0249453409999996	NA
CPT1B	NA	NA	0.224772069	NA
CPT1C	NA	NA	-0.027837109	NA
CPT2	NA	NA	0.388115519000001	NA
CRAT	NA	NA	0.258537308999999	NA
CREB1	NA	NA	-0.0318700700000001	NA
CRLS1	NA	NA	0.0271992700000006	NA
CS	NA	NA	-0.02446488	NA
CYC1	NA	NA	0.13372925	NA
CYCS	NA	NA	-0.106593223999999	NA
DAP3	NA	NA	0.282507320000001	NA
DARS2	NA	NA	0.102053382999999	NA
DDX28	NA	NA	0.0103142899999984	NA
DECR1	NA	NA	0.149560000000001	NA
DHX30	NA	NA	0.102284485	NA
DIABLO	NA	NA	-0.220722564000001	NA
DKC1	NA	NA	0.108153590000001	NA
DLAT	NA	NA	-0.191716279	NA
DLD	NA	NA	-0.318052325	NA
DLST	NA	NA	-0.225208768	NA
DNAJC19	NA	NA	0.0624076449999995	NA
DNM1	NA	NA	-0.0435138569999998	NA
DNM1L	NA	NA	0.0308255489999993	NA
DUS2L	NA	NA	-0.281522463	NA
DYNLL1	NA	NA	0.20641211	NA
EARS2	NA	NA	-0.248562500999999	NA
ECHS1	NA	NA	-0.0818793299999996	NA
ECSIT	NA	NA	-0.25977368	NA
EFHA1	NA	NA	-0.0623148780000005	NA
EFHA2	NA	NA	0.0131543130000003	NA
EIF2AK1	NA	NA	-0.325176098	NA
EIF2AK3	NA	NA	-0.0815744070000006	NA
EIF3M	NA	NA	0.108311749999999	NA
ELAC2	NA	NA	-0.228774269000001	NA
ENDOG	NA	NA	0.301092216999999	NA
ENO1	NA	NA	0.01414048	NA
ENO2	NA	NA	0.285090219999999	NA
ENO3	NA	NA	0.114548116	NA
FABP1	NA	NA	-0.0283585549999996	NA
FABP12	NA	NA	0.125217375	NA
FABP2	NA	NA	0.0980902419999996	NA
FABP3	NA	NA	-0.192622294	NA
FABP4	NA	NA	-0.0294750809999993	NA
FABP5	NA	NA	-0.160994538	NA
FABP6	NA	NA	0.14108057	NA
FABP7	NA	NA	0.802530448000001	NA
FABP9	NA	NA	0.115297386999999	NA
FAM96A	NA	NA	0.0484347290000002	NA
FAM96B	NA	NA	0.137653859999999	NA
FARS2	NA	NA	-0.0441050370000013	NA
FDX1	NA	NA	-0.0786464449999995	NA
FDX1L	NA	NA	0.242455773	NA
FDXR	NA	NA	-0.332292341	NA
FECH	NA	NA	0.125340541	NA
FH	NA	NA	-0.130013589999999	NA
FIS1	NA	NA	0.213386801999999	NA
FOXRED1	NA	NA	-0.10979186	NA
FTMT	NA	NA	0.0250661579999996	NA
FXN	NA	NA	0.133340008	NA
GABARAP	NA	NA	-0.0604206740000004	NA
GAPDH	NA	NA	0.05853018	NA
GAPDHS	NA	NA	0.0154794180000009	NA
GARS	NA	NA	-0.1661868	NA
GATC	NA	NA	-0.0155128590000002	NA
GCK	NA	NA	0.143934186	NA
GCLC	NA	NA	0.156766605	NA
GCLM	NA	NA	-0.0247912909999997	NA
GDAP1	NA	NA	-0.202697836	NA
GFER	NA	NA	0.119873755	NA
GFM1	NA	NA	0.107287977	NA
GFM2	NA	NA	0.0379622580000003	NA
GLRX2	NA	NA	-0.0567807770000002	NA
GLRX5	NA	NA	0.0204648599999988	NA
GOT2	NA	NA	-0.30687284	NA
GPI	NA	NA	0.0592837399999997	NA
GPX1	NA	NA	0.0263270150000006	NA
GPX4	NA	NA	0.0693160800000001	NA
GRPEL1	NA	NA	0.017009797	NA
GRPEL2	NA	NA	-0.152573495	NA
GSR	NA	NA	0.0933559910000001	NA
GSS	NA	NA	0.231178045	NA
GSTA1	NA	NA	-0.0575682350000006	NA
GSTA2	NA	NA	0.144656853	NA
GSTA4	NA	NA	0.721287466	NA
GSTP1	NA	NA	0.0651182699999993	NA
GTPBP3	NA	NA	-0.0392180270000004	NA
HADH	NA	NA	0.247381599999999	NA
HADHA	NA	NA	0.151518783	NA
HADHB	NA	NA	-0.000471203000000031	NA
HARS2	NA	NA	0.221771837	NA
HCCS	NA	NA	0.0296452360000004	NA
HK1	NA	NA	-0.16210377	NA
HK2	NA	NA	0.0815754449999986	NA
HK3	NA	NA	0.0813504790000001	NA
HMBS	NA	NA	-0.20804959	NA
HSCB	NA	NA	-0.0225984589999992	NA
HSD17B10	NA	NA	0.0289935460000006	NA
HSPA9	NA	NA	-0.169544760000001	NA
HTRA2	NA	NA	0.0711103080000015	NA
IARS2	NA	NA	0.0582544699999996	NA
IDH1	NA	NA	0.00282789999999977	NA
IDH2	NA	NA	-0.0778559330000004	NA
IDH3A	NA	NA	-0.272133706	NA
IDH3B	NA	NA	0.21980978	NA
IDH3G	NA	NA	0.0705745130000004	NA
IMMP1L	NA	NA	0.0362114659999992	NA
IMMP2L	NA	NA	-0.118763330999999	NA
ISCA1	NA	NA	-0.0299882490000005	NA
ISCA2	NA	NA	0.0222916899999994	NA
ISCU	NA	NA	0.242389170000001	NA
ITPR1	NA	NA	-0.205847855	NA
ITPR2	NA	NA	-0.349573103	NA
ITPR3	NA	NA	-0.0264699899999989	NA
KARS	NA	NA	0.0609732009999995	NA
KIAA0391	NA	NA	-0.0373550470000001	NA
KIF1B	NA	NA	-0.215678201000001	NA
KIF5B	NA	NA	-0.0379335239999996	NA
LARS2	NA	NA	-0.0568807769999999	NA
LDHA	NA	NA	-0.274840375	NA
LDHAL6B	NA	NA	0.121217999000001	NA
LDHB	NA	NA	-0.13750742	NA
LDHC	NA	NA	-0.00427207099999993	NA
LETM1	NA	NA	-0.187391624	NA
LIG3	NA	NA	0.0633767180000007	NA
LONP1	NA	NA	0.0656429799999998	NA
LRPPRC	NA	NA	-0.111209213	NA
LYRM4	NA	NA	-0.0863203949999996	NA
MAP1LC3A	NA	NA	0.445327006999999	NA
MAPK1	NA	NA	-0.256430609000001	NA
MAPK3	NA	NA	0.427539713	NA
MARS2	NA	NA	0.0592044700000001	NA
MCL1	NA	NA	0.24133327	NA
MDH2	NA	NA	0.121487400000001	NA
MFF	NA	NA	0.00813257600000128	NA
MFN1	NA	NA	-0.00710365599999996	NA
MFN2	NA	NA	-0.0154120160000009	NA
MIPEP	NA	NA	0.0920788770000005	NA
MMS19	NA	NA	-0.0190277899999991	NA
MPV17	NA	NA	0.109169079999999	NA
MPV17L	NA	NA	-0.239264166	NA
MPV17L2	NA	NA	0.0375182570000003	NA
MRPL1	NA	NA	0.012938759999999	NA
MRPL10	NA	NA	-0.0301622320000003	NA
MRPL11	NA	NA	-0.0832949999999997	NA
MRPL12	NA	NA	0.19853312	NA
MRPL13	NA	NA	0.0375108700000002	NA
MRPL14	NA	NA	0.00798813000000109	NA
MRPL15	NA	NA	-0.0807736299999995	NA
MRPL16	NA	NA	0.188298399999999	NA
MRPL17	NA	NA	-0.0538086599999996	NA
MRPL18	NA	NA	0.10070582	NA
MRPL19	NA	NA	-0.0688847890000002	NA
MRPL2	NA	NA	0.27889384	NA
MRPL20	NA	NA	0.26450211	NA
MRPL21	NA	NA	-0.0102030800000001	NA
MRPL22	NA	NA	0.0980114299999997	NA
MRPL23	NA	NA	0.243624579999999	NA
MRPL24	NA	NA	-0.0366026310000009	NA
MRPL27	NA	NA	-0.291085369999999	NA
MRPL28	NA	NA	0.333884088000001	NA
MRPL3	NA	NA	0.181712004	NA
MRPL30	NA	NA	-0.306282037999999	NA
MRPL32	NA	NA	-0.237469669999999	NA
MRPL33	NA	NA	0.29615214	NA
MRPL34	NA	NA	0.12545549	NA
MRPL35	NA	NA	0.170027230000001	NA
MRPL36	NA	NA	-0.14299267	NA
MRPL37	NA	NA	-0.0664680499999992	NA
MRPL38	NA	NA	-0.356854344	NA
MRPL39	NA	NA	-0.129749186	NA
MRPL4	NA	NA	-0.211144556000001	NA
MRPL40	NA	NA	0.108253892999999	NA
MRPL41	NA	NA	0.27699849	NA
MRPL42	NA	NA	0.000915126000000654	NA
MRPL43	NA	NA	-0.0732517300000008	NA
MRPL44	NA	NA	-0.00595134699999988	NA
MRPL45	NA	NA	0.0235850400000004	NA
MRPL46	NA	NA	-0.0167852119999985	NA
MRPL47	NA	NA	0.0551123709999999	NA
MRPL48	NA	NA	0.0717617229999998	NA
MRPL49	NA	NA	-0.091897083000001	NA
MRPL50	NA	NA	-0.0345040899999987	NA
MRPL51	NA	NA	0.14048642	NA
MRPL52	NA	NA	-0.362775885000001	NA
MRPL53	NA	NA	0.22435604	NA
MRPL54	NA	NA	0.11818532	NA
MRPL55	NA	NA	-0.216548701999999	NA
MRPL9	NA	NA	-0.179073933000002	NA
MRPS10	NA	NA	0.0155002209999999	NA
MRPS11	NA	NA	-0.191767373999999	NA
MRPS12	NA	NA	-0.263155859999999	NA
MRPS14	NA	NA	-0.138634493000001	NA
MRPS15	NA	NA	0.10448901	NA
MRPS16	NA	NA	0.0973737339999996	NA
MRPS17	NA	NA	0.0217871399999989	NA
MRPS18A	NA	NA	0.0836762390000008	NA
MRPS18B	NA	NA	-0.238894740000001	NA
MRPS18C	NA	NA	0.102830696	NA
MRPS2	NA	NA	-0.0936770869999997	NA
MRPS21	NA	NA	-0.0149518120000014	NA
MRPS22	NA	NA	-0.171982310000001	NA
MRPS23	NA	NA	0.259574276	NA
MRPS24	NA	NA	-0.12587007	NA
MRPS25	NA	NA	0.134524569	NA
MRPS26	NA	NA	-0.28155046	NA
MRPS27	NA	NA	-0.140820700000001	NA
MRPS28	NA	NA	0.0205167700000004	NA
MRPS30	NA	NA	-0.131599850000001	NA
MRPS31	NA	NA	0.116462686	NA
MRPS33	NA	NA	-0.110862642999999	NA
MRPS34	NA	NA	-0.00675974299999993	NA
MRPS35	NA	NA	-0.275589632999999	NA
MRPS36	NA	NA	-0.0666080450000006	NA
MRPS5	NA	NA	0.186861312	NA
MRPS6	NA	NA	-0.437219450000001	NA
MRPS7	NA	NA	-0.0962990300000008	NA
MRPS9	NA	NA	-0.0392916200000002	NA
MRRF	NA	NA	-0.0992343529999999	NA
MSTO1	NA	NA	0.0766221330000008	NA
MTFMT	NA	NA	-0.017039703	NA
MTIF2	NA	NA	-0.10578658	NA
MTIF3	NA	NA	0.30145804	NA
MTO1	NA	NA	-0.139419348000001	NA
MTPAP	NA	NA	0.0594179539999997	NA
MTRF1	NA	NA	0.10648649	NA
MTRF1L	NA	NA	-0.0791894629999987	NA
MUTYH	NA	NA	0.072803317	NA
NARF	NA	NA	0.333922553000001	NA
NARS2	NA	NA	0.070801844	NA
NDUFA1	NA	NA	0.251533440000001	NA
NDUFA10	NA	NA	0.163699526999999	NA
NDUFA11	NA	NA	0.22924289	NA
NDUFA12	NA	NA	0.0203230300000001	NA
NDUFA13	NA	NA	0.445588489999999	NA
NDUFA2	NA	NA	0.0698904700000007	NA
NDUFA3	NA	NA	0.33423037	NA
NDUFA4	NA	NA	0.13339418	NA
NDUFA5	NA	NA	0.114246207	NA
NDUFA6	NA	NA	0.00880882899999946	NA
NDUFA7	NA	NA	0.289144136999999	NA
NDUFA8	NA	NA	0.0729508200000009	NA
NDUFA9	NA	NA	-0.4050353	NA
NDUFAB1	NA	NA	0.12162878	NA
NDUFAF1	NA	NA	0.181732682	NA
NDUFAF2	NA	NA	0.10614975	NA
NDUFAF3	NA	NA	0.32591618	NA
NDUFB1	NA	NA	-0.0886496160000005	NA
NDUFB10	NA	NA	-0.235163399999999	NA
NDUFB11	NA	NA	0.0746107000000009	NA
NDUFB2	NA	NA	0.0170524499999996	NA
NDUFB3	NA	NA	0.0617465299999989	NA
NDUFB4	NA	NA	0.159966727	NA
NDUFB5	NA	NA	0.160487699999999	NA
NDUFB6	NA	NA	0.21623481	NA
NDUFB7	NA	NA	-0.0526096100000011	NA
NDUFB8	NA	NA	0.12926657	NA
NDUFB9	NA	NA	-0.144866459999999	NA
NDUFC1	NA	NA	0.102739146999999	NA
NDUFC2	NA	NA	-0.0549381699999998	NA
NDUFS1	NA	NA	0.107614374	NA
NDUFS2	NA	NA	0.115719517	NA
NDUFS3	NA	NA	-0.09298304	NA
NDUFS4	NA	NA	0.188200309999999	NA
NDUFS5	NA	NA	0.144379069999999	NA
NDUFS6	NA	NA	0.356027344	NA
NDUFS7	NA	NA	0.26118559	NA
NDUFS8	NA	NA	0.10129493	NA
NDUFV1	NA	NA	-0.215914679999999	NA
NDUFV2	NA	NA	0.0533882299999995	NA
NDUFV3	NA	NA	-0.0684621740000004	NA
NFE2L2	NA	NA	-0.279765436	NA
NFS1	NA	NA	-0.0217109330000005	NA
NFU1	NA	NA	0.354062951000001	NA
NME3	NA	NA	0.146584196000001	NA
NME4	NA	NA	0.2172818	NA
NME6	NA	NA	0.0449504449999996	NA
NRF1	NA	NA	-0.12061185	NA
NSUN2	NA	NA	-0.152794480000001	NA
NTHL1	NA	NA	0.132398934999999	NA
NUBP1	NA	NA	0.00843787400000018	NA
NUBP2	NA	NA	0.112752163	NA
NUBPL	NA	NA	-0.138145838	NA
OGDH	NA	NA	-0.0543816670000004	NA
OGG1	NA	NA	-0.205912164999999	NA
OMA1	NA	NA	0.0876992620000001	NA
OPA1	NA	NA	-0.0143527729999997	NA
OPA3	NA	NA	-0.177195884000001	NA
OSGEPL1	NA	NA	-0.0997790500000004	NA
OTC	NA	NA	-0.337928289000001	NA
OXA1L	NA	NA	-0.00447278899999937	NA
PACS2	NA	NA	0.055489465	NA
PARK2	NA	NA	0.00567199099999982	NA
PARL	NA	NA	-0.19209371	NA
PARS2	NA	NA	-0.244565383999999	NA
PDHA1	NA	NA	0.134182969999999	NA
PDHA2	NA	NA	0.150330568999999	NA
PDHB	NA	NA	0.188396710000001	NA
PDHX	NA	NA	-0.196602993000001	NA
PFKL	NA	NA	0.154205294	NA
PFKM	NA	NA	0.173645042999999	NA
PFKP	NA	NA	-0.348773880000001	NA
PGAM1	NA	NA	0.13737209	NA
PGAM2	NA	NA	-0.0621788590000003	NA
PGK1	NA	NA	0.363502520000001	NA
PGK2	NA	NA	-0.0929552970000005	NA
PGS1	NA	NA	-0.116545074999999	NA
PHB	NA	NA	-0.36231871	NA
PHB2	NA	NA	0.20679994	NA
PINK1	NA	NA	0.897884983999999	NA
PKIA	NA	NA	0.0698690000000006	NA
PKLR	NA	NA	0.175855023	NA
PKM2	NA	NA	0.0392369500000012	NA
PLD6	NA	NA	-0.288028785	NA
PMAIP1	NA	NA	0.562918073000001	NA
PML	NA	NA	0.11437691	NA
PMPCA	NA	NA	0.0328575400000002	NA
PMPCB	NA	NA	0.211850480000001	NA
POLG	NA	NA	0.0960399219999992	NA
POLG2	NA	NA	-0.204564918999999	NA
POLRMT	NA	NA	-0.139144284999999	NA
PPARGC1A	NA	NA	0.0637567900000002	NA
PPIA	NA	NA	-0.248138889	NA
PPIF	NA	NA	0.155724471	NA
PPOX	NA	NA	0.327731772	NA
PRDX3	NA	NA	-0.00183667000000121	NA
PTCD2	NA	NA	0.115440017999999	NA
PTCD3	NA	NA	0.0438154520000005	NA
PTPMT1	NA	NA	0.15677399	NA
PUS1	NA	NA	-0.142999477	NA
PUS3	NA	NA	0.0414936350000001	NA
QRSL1	NA	NA	-0.0247800609999995	NA
QTRT1	NA	NA	-0.185435593	NA
QTRTD1	NA	NA	-0.0331014300000003	NA
RARS2	NA	NA	-0.120981177000001	NA
RHOT1	NA	NA	-0.145107233999999	NA
RHOT2	NA	NA	0.107497618	NA
RMND1	NA	NA	-0.0367372750000001	NA
RMRP	NA	NA	-0.0223929289999996	NA
RNASEH1	NA	NA	0.0663584400000001	NA
RNASEL	NA	NA	-0.0500964829999999	NA
RPS19	NA	NA	-0.14995912	NA
RPUSD2	NA	NA	-0.0861881699999998	NA
RPUSD4	NA	NA	-0.0654772999999995	NA
RRM2B	NA	NA	0.123020812	NA
SAMM50	NA	NA	-0.0189952600000005	NA
SARS2	NA	NA	-0.0190227400000005	NA
SBDS	NA	NA	-0.423477879	NA
SCO1	NA	NA	-0.13717866	NA
SCO2	NA	NA	-0.13806252	NA
SDHA	NA	NA	0.244413089	NA
SDHAF1	NA	NA	-0.181982914000001	NA
SDHAF2	NA	NA	-0.0250009000000002	NA
SDHB	NA	NA	-0.125197829999999	NA
SDHC	NA	NA	0.0540710660000006	NA
SDHD	NA	NA	0.0254743749999999	NA
SH3GLB1	NA	NA	0.147473724000001	NA
SHC1	NA	NA	0.141255963	NA
SIGMAR1	NA	NA	-0.313200347999999	NA
SLC24A6	NA	NA	-0.0789459290000014	NA
SLC25A1	NA	NA	-0.0716550399999996	NA
SLC25A19	NA	NA	-0.229626855999999	NA
SLC25A20	NA	NA	0.0582488649999995	NA
SLC25A28	NA	NA	-0.200017482	NA
SLC25A3	NA	NA	0.0718777700000004	NA
SLC25A33	NA	NA	0.0838895500000003	NA
SLC25A37	NA	NA	0.424281975	NA
SLC25A4	NA	NA	-0.256861049999999	NA
SLC25A5	NA	NA	-0.12243816	NA
SLC25A6	NA	NA	0.0782846999999993	NA
SLC27A1	NA	NA	0.166112533000001	NA
SLC27A2	NA	NA	-0.204003212	NA
SLC27A3	NA	NA	-0.0866668199999996	NA
SLC27A4	NA	NA	0.402514288	NA
SLC27A5	NA	NA	-0.104123195	NA
SLC27A6	NA	NA	-0.23867392	NA
SLC29A1	NA	NA	0.0923775229999997	NA
SLC2A1	NA	NA	-0.26670309	NA
SLC2A2	NA	NA	-0.102564567	NA
SLC2A3	NA	NA	-0.142187959999999	NA
SLC2A4	NA	NA	-0.0348761779999993	NA
SLC2A5	NA	NA	-0.0941185220000005	NA
SOD1	NA	NA	-0.44398284	NA
SOD2	NA	NA	-0.125005503999999	NA
SPG7	NA	NA	0.329818509999999	NA
SQSTM1	NA	NA	-0.0798096099999999	NA
SSBP1	NA	NA	0.181157970000001	NA
STOML2	NA	NA	0.136424209999999	NA
SUCLA2	NA	NA	-0.0237890199999988	NA
SUCLG1	NA	NA	0.22448335	NA
SUCLG2	NA	NA	0.211197801000001	NA
SURF1	NA	NA	0.0920585589999998	NA
TACO1	NA	NA	-0.0392196619999989	NA
TARS2	NA	NA	0.249248344	NA
TAZ	NA	NA	0.104947130999999	NA
TCHP	NA	NA	0.192920069	NA
TERT	NA	NA	0.227553688	NA
TFAM	NA	NA	-0.119507389999999	NA
TFB1M	NA	NA	0.170724712	NA
TFB2M	NA	NA	-0.138315652000001	NA
TIMM10	NA	NA	0.19552088	NA
TIMM13	NA	NA	-0.179267722	NA
TIMM17A	NA	NA	0.265504592999999	NA
TIMM17B	NA	NA	0.174996243000001	NA
TIMM22	NA	NA	-0.294261983	NA
TIMM23	NA	NA	0.108401989999999	NA
TIMM44	NA	NA	-0.282774762000001	NA
TIMM50	NA	NA	0.0262007149999999	NA
TIMM8A	NA	NA	-0.0627994760000004	NA
TIMM8B	NA	NA	0.216788920999999	NA
TIMM9	NA	NA	0.301747847	NA
TK2	NA	NA	-0.207582969	NA
TMEM126B	NA	NA	-0.0593787800000012	NA
TMEM70	NA	NA	-0.0265773879999998	NA
TOMM20	NA	NA	0.20523189	NA
TOMM22	NA	NA	-0.0536394399999995	NA
TOMM40	NA	NA	-0.268711730000001	NA
TOMM40L	NA	NA	-0.201562546	NA
TOMM5	NA	NA	0.17619519	NA
TOMM6	NA	NA	0.138578820000001	NA
TOMM7	NA	NA	0.232282619999999	NA
TOMM70A	NA	NA	0.131946708999999	NA
TOP1MT	NA	NA	-0.0148074200000003	NA
TOP3A	NA	NA	-0.051962434	NA
TP53	NA	NA	0.161018999000001	NA
TPI1	NA	NA	0.288694190000001	NA
TRAK1	NA	NA	-0.15894816	NA
TRAK2	NA	NA	-0.0289131999999999	NA
TRAP1	NA	NA	-0.215886007	NA
TRIT1	NA	NA	0.00983273900000015	NA
TRMT1	NA	NA	-0.21480012	NA
TRMT11	NA	NA	0.172078882999999	NA
TRMT112	NA	NA	0.0160281700000002	NA
TRMT2B	NA	NA	-0.0879619929999995	NA
TRMT5	NA	NA	0.107272830000001	NA
TRMT6	NA	NA	0.135451659999999	NA
TRMU	NA	NA	0.0181917269999996	NA
TRNT1	NA	NA	-0.284306114	NA
TRUB2	NA	NA	-0.233653383	NA
TSFM	NA	NA	-0.327523287	NA
TTC19	NA	NA	0.175782910000001	NA
TUFM	NA	NA	0.0667502600000009	NA
TXN2	NA	NA	0.116836654	NA
TXNRD2	NA	NA	-0.171716574	NA
UNG	NA	NA	-0.0144227819999996	NA
UQCC	NA	NA	0.213827962	NA
UQCRB	NA	NA	-0.0942931189999996	NA
UQCRC1	NA	NA	0.155608599999999	NA
UQCRC2	NA	NA	-0.0580752770000004	NA
UQCRFS1	NA	NA	0.19148824	NA
UQCRH	NA	NA	0.00545070000000081	NA
UQCRQ	NA	NA	0.11133577	NA
UROD	NA	NA	0.31162454	NA
UROS	NA	NA	0.16602675	NA
VARS2	NA	NA	0.167914894999999	NA
VDAC1	NA	NA	0.219188089999999	NA
VDAC2	NA	NA	0.327174804	NA
VDAC3	NA	NA	0.0660493399999993	NA
WARS2	NA	NA	-0.0542196410000004	NA
XIAP	NA	NA	-0.035133965	NA
YARS	NA	NA	0.0401311199999999	NA
YARS2	NA	NA	-0.17782381	NA
YME1L1	NA	NA	-0.325285712000001	NA
YRDC	NA	NA	-0.262689388	NA
