gene	NA	NA	C2.4.4.FC	NA
CCDC109B	NA	NA	0.14641511	NA
CCDC56	NA	NA	-0.28256431	NA
CCDC90A	NA	NA	0.0967260929999991	NA
CD36	NA	NA	-0.0409121929999996	NA
CDK5RAP1	NA	NA	-0.16132638	NA
CDKAL1	NA	NA	0.215655828	NA
CDS1	NA	NA	-0.0902397500000003	NA
CHCHD4	NA	NA	0.0194762700000002	NA
CHCHD8	NA	NA	-0.240172796	NA
CIAO1	NA	NA	-0.219097257	NA
CIAPIN1	NA	NA	0.450524064	NA
CLPP	NA	NA	-0.201491557000001	NA
CLPX	NA	NA	0.228727907	NA
CMPK2	NA	NA	-0.186156326	NA
COX10	NA	NA	-0.0406575680000003	NA
COX11	NA	NA	0.245487268	NA
COX15	NA	NA	-0.0932652139999997	NA
COX17	NA	NA	-0.0455887300000004	NA
COX18	NA	NA	-0.0122081270000001	NA
COX19	NA	NA	-0.438665676999999	NA
COX4I1	NA	NA	-0.16697435	NA
COX4I2	NA	NA	0.0688154189999999	NA
COX5A	NA	NA	0.21913672	NA
COX5B	NA	NA	-0.221674629999999	NA
COX6A1	NA	NA	0.23574771	NA
COX6A2	NA	NA	-0.124698760999999	NA
COX6B1	NA	NA	0.0882976600000003	NA
COX6B2	NA	NA	0.191883408	NA
COX6C	NA	NA	0.30303353	NA
COX7A1	NA	NA	0.0708174570000004	NA
COX7A2	NA	NA	0.16895867	NA
COX7B	NA	NA	0.224272190000001	NA
COX7B2	NA	NA	-0.0390476910000004	NA
COX7C	NA	NA	0.11731228	NA
COX8A	NA	NA	-0.17731182	NA
CPOX	NA	NA	0.127092363999999	NA
CPS1	NA	NA	0.465422186	NA
CPT1A	NA	NA	0.136322928999999	NA
CPT1B	NA	NA	0.237834891	NA
CPT1C	NA	NA	-0.648634841	NA
CPT2	NA	NA	-0.0144400389999984	NA
CRAT	NA	NA	-0.0851721599999999	NA
CREB1	NA	NA	0.0348106530000001	NA
CRLS1	NA	NA	0.14869053	NA
CS	NA	NA	-0.321825760000001	NA
CYC1	NA	NA	-0.0689747900000004	NA
CYCS	NA	NA	0.528478248000001	NA
DAP3	NA	NA	0.40332461	NA
DARS2	NA	NA	-0.246943210000001	NA
DDX28	NA	NA	0.474465591	NA
DECR1	NA	NA	-0.10020673	NA
DHX30	NA	NA	0.186042129000001	NA
DIABLO	NA	NA	-0.279724497	NA
DKC1	NA	NA	0.43246186	NA
DLAT	NA	NA	0.476875696	NA
DLD	NA	NA	-0.234322838999999	NA
DLST	NA	NA	0.247809088999999	NA
DNAJC19	NA	NA	0.400924698	NA
DNM1	NA	NA	-0.0598951320000003	NA
DNM1L	NA	NA	0.314533863999999	NA
DUS2L	NA	NA	-0.45329737	NA
DYNLL1	NA	NA	0.24068902	NA
EARS2	NA	NA	0.0608782640000012	NA
ECHS1	NA	NA	-0.30014596	NA
ECSIT	NA	NA	-0.234511813	NA
EFHA1	NA	NA	0.131706161	NA
EFHA2	NA	NA	0.0812664380000001	NA
EIF2AK1	NA	NA	0.0561172839999999	NA
EIF2AK3	NA	NA	-0.00982418400000018	NA
EIF3M	NA	NA	-0.0678807500000005	NA
ELAC2	NA	NA	0.173862752	NA
ENDOG	NA	NA	0.427721310999999	NA
ENO1	NA	NA	-0.30743846	NA
ENO2	NA	NA	-0.0989302520000006	NA
ENO3	NA	NA	-0.223819501	NA
FABP1	NA	NA	-0.175876788999999	NA
FABP12	NA	NA	-0.00461542299999973	NA
FABP2	NA	NA	-0.0812655330000007	NA
FABP3	NA	NA	0.176865493	NA
FABP4	NA	NA	-0.115579901999999	NA
FABP5	NA	NA	0.0593151880000002	NA
FABP6	NA	NA	0.206905905999999	NA
FABP7	NA	NA	0.488706219000001	NA
FABP9	NA	NA	-0.00666872500000082	NA
FAM96A	NA	NA	0.350792952999999	NA
FAM96B	NA	NA	-0.24470563	NA
FARS2	NA	NA	0.205134228999999	NA
FDX1	NA	NA	-0.100875424	NA
FDX1L	NA	NA	0.29832983	NA
FDXR	NA	NA	-0.0853062139999992	NA
FECH	NA	NA	-0.0651125970000006	NA
FH	NA	NA	0.0794577000000007	NA
FIS1	NA	NA	0.246785981	NA
FOXRED1	NA	NA	-0.483257232	NA
FTMT	NA	NA	-0.0498935410000003	NA
FXN	NA	NA	-0.0181570099999995	NA
GABARAP	NA	NA	-0.106986589	NA
GAPDH	NA	NA	0.0828384599999996	NA
GAPDHS	NA	NA	-0.0561394659999994	NA
GARS	NA	NA	0.22569099	NA
GATC	NA	NA	0.461901272	NA
GCK	NA	NA	0.039130986	NA
GCLC	NA	NA	0.0648505959999994	NA
GCLM	NA	NA	0.301622573	NA
GDAP1	NA	NA	-0.170832071	NA
GFER	NA	NA	0.161427460000001	NA
GFM1	NA	NA	0.160521334	NA
GFM2	NA	NA	0.124409115	NA
GLRX2	NA	NA	-0.112663537	NA
GLRX5	NA	NA	-0.14109148	NA
GOT2	NA	NA	0.0614270099999992	NA
GPI	NA	NA	0.278562000000001	NA
GPX1	NA	NA	0.0340986409999999	NA
GPX4	NA	NA	0.25151295	NA
GRPEL1	NA	NA	0.231976957000001	NA
GRPEL2	NA	NA	0.362490823	NA
GSR	NA	NA	0.164612104	NA
GSS	NA	NA	0.0347425569999995	NA
GSTA1	NA	NA	0.0901922019999999	NA
GSTA2	NA	NA	0.394545119	NA
GSTA4	NA	NA	-0.036346365	NA
GSTP1	NA	NA	-0.195382710000001	NA
GTPBP3	NA	NA	-0.120370368000001	NA
HADH	NA	NA	0.0183419399999991	NA
HADHA	NA	NA	-0.387216565999999	NA
HADHB	NA	NA	0.267619466999999	NA
HARS2	NA	NA	0.380161472999999	NA
HCCS	NA	NA	0.135276182	NA
HK1	NA	NA	-0.237119510000001	NA
HK2	NA	NA	0.247203561999999	NA
HK3	NA	NA	0.0712262620000006	NA
HMBS	NA	NA	-0.80144131	NA
HSCB	NA	NA	-0.392494882999999	NA
HSD17B10	NA	NA	0.20723931	NA
HSPA9	NA	NA	-0.0665316100000002	NA
HTRA2	NA	NA	0.0850588080000012	NA
IARS2	NA	NA	0.676011750000001	NA
IDH1	NA	NA	0.24635157	NA
IDH2	NA	NA	-0.148250482	NA
IDH3A	NA	NA	-0.155942064	NA
IDH3B	NA	NA	0.0930449400000004	NA
IDH3G	NA	NA	0.0681638549999999	NA
IMMP1L	NA	NA	0.277166791	NA
IMMP2L	NA	NA	-0.319117371	NA
ISCA1	NA	NA	0.471274927	NA
ISCA2	NA	NA	0.0628529090000001	NA
ISCU	NA	NA	-0.0364340999999992	NA
ITPR1	NA	NA	0.205932787	NA
ITPR2	NA	NA	-0.144445394	NA
ITPR3	NA	NA	-1.166540135	NA
KARS	NA	NA	0.523238777	NA
KIAA0391	NA	NA	-0.125818322999999	NA
KIF1B	NA	NA	-0.110001488	NA
KIF5B	NA	NA	0.342994611	NA
LARS2	NA	NA	-0.272974334000001	NA
LDHA	NA	NA	0.0361823370000005	NA
LDHAL6B	NA	NA	0.101658137	NA
LDHB	NA	NA	0.322816619999999	NA
LDHC	NA	NA	-0.0324867710000003	NA
LETM1	NA	NA	-0.261663509	NA
LIG3	NA	NA	0.252330229	NA
LONP1	NA	NA	0.30462936	NA
LRPPRC	NA	NA	-0.00607033999999906	NA
LYRM4	NA	NA	-0.112472798000001	NA
MAP1LC3A	NA	NA	0.181760885000001	NA
MAPK1	NA	NA	-0.726403505	NA
MAPK3	NA	NA	0.492335084	NA
MARS2	NA	NA	-0.0507417079999994	NA
MCL1	NA	NA	-0.0435862500000006	NA
MDH2	NA	NA	-0.206447579999999	NA
MFF	NA	NA	-0.118949167	NA
MFN1	NA	NA	0.0402603700000004	NA
MFN2	NA	NA	0.101302812	NA
MIPEP	NA	NA	0.136688869	NA
MMS19	NA	NA	-0.17451726	NA
MPV17	NA	NA	-0.37524226	NA
MPV17L	NA	NA	-0.220076586	NA
MPV17L2	NA	NA	-0.0197828839999996	NA
MRPL1	NA	NA	0.465722947	NA
MRPL10	NA	NA	-0.283957416	NA
MRPL11	NA	NA	0.22691043	NA
MRPL12	NA	NA	0.52315055	NA
MRPL13	NA	NA	0.14805161	NA
MRPL14	NA	NA	-0.14941763	NA
MRPL15	NA	NA	-0.0519109699999998	NA
MRPL16	NA	NA	-0.0454765800000008	NA
MRPL17	NA	NA	-0.40612389	NA
MRPL18	NA	NA	0.57350791	NA
MRPL19	NA	NA	0.127167467	NA
MRPL2	NA	NA	0.432471959000001	NA
MRPL20	NA	NA	0.0408457300000009	NA
MRPL21	NA	NA	0.25968548	NA
MRPL22	NA	NA	-0.41849328	NA
MRPL23	NA	NA	-0.0586557900000013	NA
MRPL24	NA	NA	0.197559825999999	NA
MRPL27	NA	NA	0.102635429999999	NA
MRPL28	NA	NA	0.0908099260000004	NA
MRPL3	NA	NA	0.130350319	NA
MRPL30	NA	NA	0.0161033320000001	NA
MRPL32	NA	NA	0.0413868399999995	NA
MRPL33	NA	NA	0.404767870000001	NA
MRPL34	NA	NA	-0.086103640000001	NA
MRPL35	NA	NA	0.202421660000001	NA
MRPL36	NA	NA	-0.138356609999999	NA
MRPL37	NA	NA	-0.29845154	NA
MRPL38	NA	NA	0.05679327	NA
MRPL39	NA	NA	-0.108375535	NA
MRPL4	NA	NA	-0.147599723000001	NA
MRPL40	NA	NA	0.293564405	NA
MRPL41	NA	NA	-0.433682487999999	NA
MRPL42	NA	NA	0.266173916	NA
MRPL43	NA	NA	-0.190632170000001	NA
MRPL44	NA	NA	-0.0464402770000003	NA
MRPL45	NA	NA	0.133383769	NA
MRPL46	NA	NA	0.336956914	NA
MRPL47	NA	NA	0.0560862130000004	NA
MRPL48	NA	NA	-0.14689347	NA
MRPL49	NA	NA	0.0252518139999989	NA
MRPL50	NA	NA	0.580819270000001	NA
MRPL51	NA	NA	0.146939099999999	NA
MRPL52	NA	NA	-0.69821018	NA
MRPL53	NA	NA	0.0689489230000007	NA
MRPL54	NA	NA	0.153669189999999	NA
MRPL55	NA	NA	0.256012007000001	NA
MRPL9	NA	NA	-0.0106958339999998	NA
MRPS10	NA	NA	-0.324646455000002	NA
MRPS11	NA	NA	-0.242687502999999	NA
MRPS12	NA	NA	-0.290815139999999	NA
MRPS14	NA	NA	0.188459861	NA
MRPS15	NA	NA	0.372790670000001	NA
MRPS16	NA	NA	-0.151830024000001	NA
MRPS17	NA	NA	-0.222735500000001	NA
MRPS18A	NA	NA	-0.608819443	NA
MRPS18B	NA	NA	-0.14072301	NA
MRPS18C	NA	NA	-0.0957739249999996	NA
MRPS2	NA	NA	0.237287998000001	NA
MRPS21	NA	NA	-0.343629075000001	NA
MRPS22	NA	NA	-0.12210587	NA
MRPS23	NA	NA	0.508702437	NA
MRPS24	NA	NA	-0.0272687500000011	NA
MRPS25	NA	NA	-0.124124733	NA
MRPS26	NA	NA	-0.356228509999999	NA
MRPS27	NA	NA	0.13377977	NA
MRPS28	NA	NA	-0.287671297999999	NA
MRPS30	NA	NA	0.364479269999999	NA
MRPS31	NA	NA	0.228043255999999	NA
MRPS33	NA	NA	-0.288481039999999	NA
MRPS34	NA	NA	-0.0146650410000007	NA
MRPS35	NA	NA	0.251194282	NA
MRPS36	NA	NA	0.0719397009999998	NA
MRPS5	NA	NA	-0.0416784309999993	NA
MRPS6	NA	NA	-0.708726200000001	NA
MRPS7	NA	NA	-0.0983127700000015	NA
MRPS9	NA	NA	0.27177444	NA
MRRF	NA	NA	-0.149683568	NA
MSTO1	NA	NA	-0.251142057999999	NA
MTFMT	NA	NA	-0.0160136770000001	NA
MTIF2	NA	NA	-0.0537499160000001	NA
MTIF3	NA	NA	0.0992627629999987	NA
MTO1	NA	NA	0.0794912849999996	NA
MTPAP	NA	NA	0.0991754049999996	NA
MTRF1	NA	NA	0.0614018600000001	NA
MTRF1L	NA	NA	-0.0350085189999998	NA
MUTYH	NA	NA	-0.00584395600000054	NA
NARF	NA	NA	-0.35392448	NA
NARS2	NA	NA	0.343195392	NA
NDUFA1	NA	NA	0.151653100000001	NA
NDUFA10	NA	NA	-0.207067596	NA
NDUFA11	NA	NA	-0.0683453299999996	NA
NDUFA12	NA	NA	0.026025820000001	NA
NDUFA13	NA	NA	0.30238142	NA
NDUFA2	NA	NA	-0.115863839999999	NA
NDUFA3	NA	NA	-0.00268486999999951	NA
NDUFA4	NA	NA	0.487047240000001	NA
NDUFA5	NA	NA	-0.0976531650000005	NA
NDUFA6	NA	NA	0.398101736000001	NA
NDUFA7	NA	NA	-0.222888885	NA
NDUFA8	NA	NA	-0.32936217	NA
NDUFA9	NA	NA	0.261879539999999	NA
NDUFAB1	NA	NA	0.529234260000001	NA
NDUFAF1	NA	NA	0.0196280810000005	NA
NDUFAF2	NA	NA	0.21569266	NA
NDUFAF3	NA	NA	-0.288157499999999	NA
NDUFB1	NA	NA	-0.0323833780000005	NA
NDUFB10	NA	NA	-0.479025589999999	NA
NDUFB11	NA	NA	0.03466916	NA
NDUFB2	NA	NA	-0.0175606399999992	NA
NDUFB3	NA	NA	0.28020982	NA
NDUFB4	NA	NA	0.164504766999999	NA
NDUFB5	NA	NA	-0.10047874	NA
NDUFB6	NA	NA	-0.354684199999999	NA
NDUFB7	NA	NA	-0.20148408	NA
NDUFB8	NA	NA	-0.0806494600000001	NA
NDUFB9	NA	NA	-0.135798269999999	NA
NDUFC1	NA	NA	0.269025717	NA
NDUFC2	NA	NA	-0.312534423	NA
NDUFS1	NA	NA	0.113349153	NA
NDUFS2	NA	NA	-0.0695818189999997	NA
NDUFS3	NA	NA	-0.231599600000001	NA
NDUFS4	NA	NA	0.138250019999999	NA
NDUFS5	NA	NA	0.28231952	NA
NDUFS6	NA	NA	0.0532618779999998	NA
NDUFS7	NA	NA	-0.584221737	NA
NDUFS8	NA	NA	-0.27478354	NA
NDUFV1	NA	NA	-0.444042166999999	NA
NDUFV2	NA	NA	0.51270392	NA
NDUFV3	NA	NA	-0.39666097	NA
NFE2L2	NA	NA	0.0224217509999995	NA
NFS1	NA	NA	-0.110846375	NA
NFU1	NA	NA	0.674962504	NA
NME3	NA	NA	-0.244001964000001	NA
NME4	NA	NA	0.133886380000002	NA
NME6	NA	NA	-0.217456503000001	NA
NRF1	NA	NA	0.122972779	NA
NSUN2	NA	NA	-0.0768052000000008	NA
NTHL1	NA	NA	0.0847579189999994	NA
NUBP1	NA	NA	0.16675826	NA
NUBP2	NA	NA	0.0691515779999996	NA
NUBPL	NA	NA	-0.307107603	NA
OGDH	NA	NA	-0.0578749749999998	NA
OGG1	NA	NA	-0.0422953049999997	NA
OMA1	NA	NA	0.0609402960000001	NA
OPA1	NA	NA	0.0449108119999995	NA
OPA3	NA	NA	-0.405305497000001	NA
OSGEPL1	NA	NA	0.00260611099999952	NA
OTC	NA	NA	-0.291897179	NA
OXA1L	NA	NA	0.108484698	NA
PACS2	NA	NA	0.157969542	NA
PARK2	NA	NA	0.0462653719999997	NA
PARL	NA	NA	0.243536369999999	NA
PARS2	NA	NA	-0.263684474	NA
PDHA1	NA	NA	-0.2022882	NA
PDHA2	NA	NA	0.149408962	NA
PDHB	NA	NA	-0.137031349999999	NA
PDHX	NA	NA	0.15521373	NA
PFKL	NA	NA	0.0921819929999996	NA
PFKM	NA	NA	-0.205845872000001	NA
PFKP	NA	NA	-0.798382543000001	NA
PGAM1	NA	NA	-0.0276741999999999	NA
PGAM2	NA	NA	0.0551631619999995	NA
PGK1	NA	NA	0.175058190000001	NA
PGK2	NA	NA	-0.123672998000001	NA
PGS1	NA	NA	-0.232790695	NA
PHB	NA	NA	-0.254671310000001	NA
PHB2	NA	NA	0.437350179999999	NA
PINK1	NA	NA	0.178845923999999	NA
PKIA	NA	NA	0.426335328	NA
PKLR	NA	NA	0.0415880939999997	NA
PKM2	NA	NA	0.10461291	NA
PLD6	NA	NA	-0.327214803	NA
PMAIP1	NA	NA	0.100578284000001	NA
PML	NA	NA	0.0824773389999995	NA
PMPCA	NA	NA	-0.180869231999999	NA
PMPCB	NA	NA	-0.0725441299999989	NA
POLG	NA	NA	-0.028022473	NA
POLG2	NA	NA	-0.573065065	NA
POLRMT	NA	NA	0.150047310000001	NA
PPARGC1A	NA	NA	-0.0461711300000003	NA
PPIA	NA	NA	-0.208672673999999	NA
PPIF	NA	NA	0.142945014	NA
PPOX	NA	NA	-0.688339784	NA
PRDX3	NA	NA	0.0277226199999987	NA
PTCD2	NA	NA	0.207542003	NA
PTCD3	NA	NA	0.0730273730000004	NA
PTPMT1	NA	NA	-0.0552893300000008	NA
PUS1	NA	NA	-0.0404536430000011	NA
PUS3	NA	NA	0.0563315050000011	NA
QRSL1	NA	NA	0.0332207059999998	NA
QTRT1	NA	NA	-0.13926631	NA
QTRTD1	NA	NA	0.108638546	NA
RARS2	NA	NA	0.15481466	NA
RHOT1	NA	NA	0.0235681200000002	NA
RHOT2	NA	NA	0.46072157	NA
RMND1	NA	NA	0.556989234	NA
RMRP	NA	NA	-0.0973895589999998	NA
RNASEH1	NA	NA	0.16686251	NA
RNASEL	NA	NA	-0.0089869010000001	NA
RPS19	NA	NA	-0.22201158	NA
RPUSD2	NA	NA	-0.312553244	NA
RPUSD4	NA	NA	0.16627173	NA
RRM2B	NA	NA	-0.172560689999999	NA
SAMM50	NA	NA	-0.531760139999999	NA
SARS2	NA	NA	-0.22771125	NA
SBDS	NA	NA	-0.628703191	NA
SCO1	NA	NA	-0.237719	NA
SCO2	NA	NA	-0.463549768	NA
SDHA	NA	NA	0.140286342	NA
SDHAF1	NA	NA	0.182113490000001	NA
SDHAF2	NA	NA	-0.48383486	NA
SDHB	NA	NA	-0.24259155	NA
SDHC	NA	NA	-0.0119329060000002	NA
SDHD	NA	NA	0.508338816999998	NA
SH3GLB1	NA	NA	0.188831565000001	NA
SHC1	NA	NA	0.167195752	NA
SIGMAR1	NA	NA	-0.136715152999999	NA
SLC24A6	NA	NA	-0.431604786	NA
SLC25A1	NA	NA	0.074319169999999	NA
SLC25A19	NA	NA	-0.655471215	NA
SLC25A20	NA	NA	0.108282285	NA
SLC25A28	NA	NA	-0.603802500999999	NA
SLC25A3	NA	NA	0.438207009999999	NA
SLC25A33	NA	NA	-0.0380642680000003	NA
SLC25A37	NA	NA	0.218209096000001	NA
SLC25A4	NA	NA	0.0200152300000003	NA
SLC25A5	NA	NA	-0.1272252	NA
SLC25A6	NA	NA	-0.490151690000001	NA
SLC27A1	NA	NA	0.0277190620000001	NA
SLC27A2	NA	NA	0.0298674740000013	NA
SLC27A3	NA	NA	-0.479223651	NA
SLC27A4	NA	NA	0.0563988210000002	NA
SLC27A5	NA	NA	-0.447999968	NA
SLC27A6	NA	NA	-0.105689985	NA
SLC29A1	NA	NA	0.220526778	NA
SLC2A1	NA	NA	-0.978807609999999	NA
SLC2A2	NA	NA	-0.0202663760000004	NA
SLC2A3	NA	NA	-0.837261439999999	NA
SLC2A4	NA	NA	-0.00660395999999963	NA
SLC2A5	NA	NA	0.00227605699999955	NA
SOD1	NA	NA	-0.46586376	NA
SOD2	NA	NA	-0.218997652999999	NA
SPG7	NA	NA	-0.396679628000001	NA
SQSTM1	NA	NA	-0.54872331	NA
SSBP1	NA	NA	0.57010706	NA
STOML2	NA	NA	-0.12441857	NA
SUCLA2	NA	NA	-0.0579606300000002	NA
SUCLG1	NA	NA	0.12053491	NA
SUCLG2	NA	NA	-0.0735229419999985	NA
SURF1	NA	NA	0.497760523	NA
TACO1	NA	NA	-0.463077463999999	NA
TARS2	NA	NA	-0.107671139	NA
TAZ	NA	NA	0.0396054359999995	NA
TCHP	NA	NA	0.0645071240000004	NA
TERT	NA	NA	0.310953205	NA
TFAM	NA	NA	0.218627570000001	NA
TFB1M	NA	NA	-0.256704503	NA
TFB2M	NA	NA	0.322285211999999	NA
TIMM10	NA	NA	0.0291327599999995	NA
TIMM13	NA	NA	-0.0576124499999997	NA
TIMM17A	NA	NA	0.232300011	NA
TIMM17B	NA	NA	-0.331350989999999	NA
TIMM22	NA	NA	-0.553202902000001	NA
TIMM23	NA	NA	0.64924001	NA
TIMM44	NA	NA	-0.0015556090000004	NA
TIMM50	NA	NA	0.0945084940000003	NA
TIMM8A	NA	NA	0.115226352999999	NA
TIMM8B	NA	NA	0.0249447909999994	NA
TIMM9	NA	NA	0.792599383999999	NA
TK2	NA	NA	-0.104364549	NA
TMEM126B	NA	NA	-0.256349980000001	NA
TMEM70	NA	NA	-0.0145101369999994	NA
TOMM20	NA	NA	0.0209237899999994	NA
TOMM22	NA	NA	-0.299541570000001	NA
TOMM40	NA	NA	-0.341025660000001	NA
TOMM40L	NA	NA	0.420305376	NA
TOMM5	NA	NA	-0.0262769599999988	NA
TOMM6	NA	NA	0.305099	NA
TOMM7	NA	NA	0.0626399000000006	NA
TOMM70A	NA	NA	0.229403792999999	NA
TOP1MT	NA	NA	0.191734916	NA
TOP3A	NA	NA	-0.429910614000001	NA
TP53	NA	NA	0.714014295	NA
TPI1	NA	NA	0.19213294	NA
TRAK1	NA	NA	-0.0363886920000001	NA
TRAK2	NA	NA	-0.386794977999999	NA
TRAP1	NA	NA	-0.12691476	NA
TRIT1	NA	NA	0.149949368000001	NA
TRMT1	NA	NA	-0.228935111999998	NA
TRMT11	NA	NA	0.0683963130000009	NA
TRMT112	NA	NA	-0.0746109999999991	NA
TRMT2B	NA	NA	-0.100336462	NA
TRMT5	NA	NA	0.468094240000001	NA
TRMT6	NA	NA	0.329362215	NA
TRMU	NA	NA	0.191666992	NA
TRNT1	NA	NA	-0.0905019620000003	NA
TRUB2	NA	NA	-0.0389173039999999	NA
TSFM	NA	NA	-0.0859935800000002	NA
TTC19	NA	NA	0.633329756	NA
TUFM	NA	NA	0.338040920000001	NA
TXN2	NA	NA	-0.0607627959999997	NA
TXNRD2	NA	NA	-0.0998985699999997	NA
UNG	NA	NA	0.00178306799999994	NA
UQCC	NA	NA	0.0915935880000003	NA
UQCRB	NA	NA	-0.0910225409999992	NA
UQCRC1	NA	NA	0.532333879999999	NA
UQCRC2	NA	NA	0.169110212	NA
UQCRFS1	NA	NA	0.174994229999999	NA
UQCRH	NA	NA	-0.12633376	NA
UQCRQ	NA	NA	0.174056010000001	NA
UROD	NA	NA	-0.199105579999999	NA
UROS	NA	NA	-0.548787888	NA
VARS2	NA	NA	-0.316165319	NA
VDAC1	NA	NA	0.71782919	NA
VDAC2	NA	NA	0.0476991599999996	NA
VDAC3	NA	NA	0.10557193	NA
WARS2	NA	NA	0.158268186	NA
XIAP	NA	NA	-0.15099769	NA
YARS	NA	NA	-0.101870329999999	NA
YARS2	NA	NA	0.1911092	NA
YME1L1	NA	NA	0.146765125	NA
YRDC	NA	NA	0.14008823	NA
